id,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,name,rating,summary,genres/3/id,genres/3/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name
86848,12,Role-playing (RPG),13,Simulator,,,Hyena Simulator,90,"Enter into the savanna and live the life of a Hyena! Survive in the wild grassy plains of the animal kingdom complete with dangerous carnivores and tasty critters! Recruit hyenas to your clan, scavenge for carcasses, and battle for your life against predators like Jackals, Warthogs, and Lions!

Download the Hyena Simulator today while it's 50% OFF for a very limited time!

Game Features
REALISTIC SIMULATOR
You'll need to maintain your health, hunger, thirst, and energy if you're going to survive in the harsh plains of the savanna!

EPIC BATTLES
Use the most powerful bite in the animal kingdom to hunt down and fight your prey! Deliver the killing blow by leaping through the air and pouncing on your enemy!

BUILD YOUR CLAN
Dominate other hyenas and recruit them to your clan! Play as any hyena in your clan and create a powerful family of predators!

BREED HYENA PUPS
Want to build your very own family? Once you have a mate you can breed pups that will grow into powerful members of your clan!

LEVEL UP YOUR HYENAS
Gain experience by defeating dangerous enemies, scavenging carcasses, and completing missions! Level up your hyenas to increase their health and attack damage, and increase the size of your clan!

MISSIONS AND ACHIEVEMENTS
Introducing two new mission types, ""Mark your Territory"" and “Scavenger”, to the unlimited missions and over two dozen achievements to give you a boost of experience! With the level cap increased to 200, you’ll need all the help you can get!

DYNAMIC WEATHER AND DAY/NIGHT CYCLE
Introducing a brand new procedural weather system with unique storms, clouds, and celestial movement. Realistic storms will bring downpours of rain, flashes of lightning, floods, booms of thunder, dusty sand clouds and more!

HUGE 3D ENVIRONMENT
Your hyena is free to roam a massive open-world environment that is more than triple the size of the previous simulators! Track down tasty carcasses in the grassy plains and hunt fresh meat in a lush oasis!

NEW TOUCH-BASED CONTROLS
Brand new intuitive controls let you navigate your animal like never before! Try out the BRAND NEW first person camera mode to see the world through the eyes of your hyena!

25 UNIQUE SPECIES
Discover a massive all-new collection of african wildlife! Hunt down animals like zebra, leopard, crocodile, warthog, boar, snake, fish, vulture, giraffe, cheetah, jackal, honey badger, bat, monkey, elephant and many more!

SAVANNA SURVIVAL GUIDE
Look to your handy survival guide for information on local wildlife, a map of the world, pack summary, achievement progress, and much more!

HD GRAPHICS
Stunning High Definition graphics will transport you to the scorching hot plains of the savannah! New Graphics Quality options allow you to customize the game to look amazing and perform great on any device!

OPTIONAL BLOOD EFFECTS
Looking for more realistic action? If you are of age or have your parents permission, turn on the blood effects for some added combat ferocity!

GLUTEN-FREE PROMISE
With all of our games you will always get the full game with no ads or additional purchases!

Download the Hyena Simulator to experience the exciting life of one the most vicious predators planet on Earth, the Hyena!

If you liked living as a Hyena then you'll love our other animal simulators! Download our Stray Dog Simulator and live a wild life on the streets as your favorite breed, check out the Snow Leopard Simulator and pounce on your prey from high mountaintops, or slither around a tropical rainforest with the Snake Simulator!

Follow us on Facebook for more awesome animal games and simulators!
facebook.com/glutenfreegames
twitter.com/glutenfreegames

Photo Credit: ""Waiting spotted hyena"" by Tambako the Jaguar",,,,,,,,
88779,,,,,,,Word Cookies!,90,"Word Cookies is a simple. yet, exciting word searching puzzle game that literally makes you keep playing! 
Are you ready to find all the delicious word cookies at your kitchen oven? 
Embrace your brain power as you discover the words. 
 
The aim of the game is to find all of the hidden words. 
With this game you can easily improve your vocabulary, concentration and spelling skills.",,,,,,,,
89359,,,,,,,Horse Quest,90,,,,,,,,,
88797,9,Puzzle,,,,,Roll the Ball,90,"Here comes new BRAIN TEASERS from the maker of Block!, Pipe Lines : Hexa & Words Crush: Hidden Word!. 
 
Roll The Ball: slide puzzle is a simple addictive unblock puzzle game, keep you playing it!",,,,,,,,
87362,14,Sport,33,Arcade,,,Tappy Shots,90,"Tappy Shots is easy to play but hard to reach high scores! Dunk, swish, and shoot baskets to get on fire and beat the high score.",,,,,,,,
86972,10,Racing,13,Simulator,,,Driving Academy 2018 Simulator,90,"Road signs and driving made simpler – just for you! Enroll in this virtual school of driving called the Driving Academy 2018 Simulator, and master your driving and parking skills.",,,,,,,,
7739,12,Role-playing (RPG),31,Adventure,,,Might and Magic VII: For Blood and Honor,89.04167898297658,"Might and Magic VII is an open-world CRPG with the option to switch between real-time and turn-based combat. The character customization has 4 races and 9 classes to start from. The classes have 1 default promotion followed by a good or evil promotion for a 36 classes in-game overall with 18 end-game classes.

""To experience great adventures, you’ll have to take a step back in time.Might and Magic VII - For Blood and Honor brings back the fantasy role-playing genre with an enhanced game engine and thrilling gameplay. It brings to life a fantasy world replete with fearsome dragons, horrifying monsters and exotic races. This game has everything the experienced role-player desires, including new character classes, skills, spells, magic items and a compelling story that will keep you absorbed for hours on end. Might and Magic VII - For Blood and Honor brings to life the most fantastic, engrossing and intense role-playing experience ever created.

- Arguably the best installment of the Might and Magic series.
- Over a hundred hours of great adventure in the Might and Magic universe.
- A great soundtrack, an epic story, memorable locations and an addictive card game: Arcomage!""",,,,,,,,
88928,15,Strategy,,,,,Clue: Classic Mystery Game,90,"Clue is the classic mystery game - A grand mansion… a dastardly murder… a gathering of suspicious characters. 
Now you can play the beloved Hasbro family board game on the go. 
WHO, with WHAT weapon and WHERE? Download the official app and crack the case!

Join Miss Scarlett, Colonel Mustard, Mrs Peacock, Mr Green, Dr Orchid and Professor Plum on a night of murder and mystery in Tudor Mansion.

Mr Boddy has been murdered! But who did it? With what weapon? In which room? 

Roll the dice to move around the mansion and ask questions: “I suggest it was Miss Scarlett, with the Rope, in the Study!”

Use the innovative logic-assisted virtual Clue Sheet to take notes and eliminate red herrings. 

Make brilliant deductions and solve the crime first!",,,,,,,,
87414,,,,,,,Bubble Breaker Adventure,90,,,,,,,,,
86887,15,Strategy,,,,,Kingdom Rush Origins HD,90,"***Best Mobile Game 2015 DICE Nominee***

The most addicting tower defense game returns in an all-new prequel adventure - welcome to Kingdom Rush: Origins!

Praise for the Kingdom Rush series: the #1 Strategy Game franchise for the iPhone, iPod touch, and iPad, Apple’s Editor’s Choice Award, IGN Editor's Choice, Slide To Play Must Have, GameInformer Gold Award, 148 Apps Editor's Choice, Jay is Games Game of the Year, Pocket Gamer Gold Award,CNET Best iPad Games, CNET Editor’s Choice Award, Gamezebo 4.5/5, Touch Arcade 4.5/5, Venturebeat94/100.

What critics are saying about Kingdom Rush: Origins:

""The Kingdom Rush franchise is one of the best tower defense series around, and the third entry, Origins, is as fun as the franchise has ever been.” –Entertainment Weekly

“I’ve played plenty of tower defense games over the years, but none have ever captured my heart the way the Kingdom Rush series has.” –The Verge

“Kingdom Rush Origins HD is more of the same, for the most part, and that’s an excellent thing."" –148 Apps

“Great looks, super fun game play, enjoyable music and fun Easter Eggs. Anyone who loves tower defense games ought to have this on their device."" –TUAW

“Everything you might expect from a new game in the wonderfully addictive tower defense series: new towers, new heroes, fantastic gameplay."" –Kotaku

""If you’re a fan of tower defense, you’re well acquainted with Kingdom Rush and its sequel, Kingdom Rush Frontiers. This third entry in the series is available now, and yes, it’s the best to date."" –Gamezebo

Kingdom Rush: Origins is the third installment of the award-winning Kingdom Rush saga, loved by millions and earning accolades from gamers and critics around the globe. Take a trip back to the beginning, before Vez’nan ever thought to threaten the kingdom with the gem of power, and experience even more of the lightning-fast, exceptionally captivating gameplay that made the franchise a cornerstone of essential tower defense games. In this exciting prequel, command your elven army and defend mystical lands from sea serpents, evil sorcerers, and wave after wave of gnoll tribesman, all with the help of brand-spankin’ new towers, heroes, and spells to fend off every last baddie.

Kingdom Rush: Origins packs in a treasure trove of new content and features while keeping the signature look that millions have come to love.

GAME FEATURES

• Re-enter the world of Kingdom Rush: visit mysterious elven forests, magical faery realms and even floating ruins of an ancient metropolis!
• Unleash the power of the elves with brand new towers and troops! Elf Archers, Mystic Mages, Stone Druids and the Elven Infantry make up the backbone of your army.
• Discover eight new specialized tower upgrades with over 18 abilities! Vanquish your enemies with elven marksmen, runed bears, magic-wielding wizards, and even giant animated trees.
• Take up arms against 30 new enemy types and engage in epic boss battles! Face hordes of Gnolls, giant spiders, and the terrible Twilight army.
• Master and upgrade nine legendary heroes and their awesome powers and spells!
• Rain lightning, summon reinforcements, and use each hero’s unique power to obliterate scores of enemies!
• Immerse yourself in hours of gameplay with over 70 achievements, with three difficulty modes for the newbs and veterans alike.
• Play different game modes - Classic, Iron, and Heroic - and prove your mettle as a master tactician.
• Purchase new-and-improved equipment using your hard earned gems in a revamped Gnome shop.
• Study your enemies and your towers with an in-game encyclopedia",,,,,,,,
88870,,,,,,,Word Search Puzzles,90,"Best new FREE word search puzzle game in 2018! Challenge your brain with addictive & fun puzzles! Full of themes to suit your every mood! 

Are you ready for adventure:
- Treasure-huntin' for some pirate-themed phrases?
- Searching for words to survive the zombie apocalypse?

Or maybe you're just stopping by:
- Say HI (or maybe not) with ""words that rhyme with hello""!

Putting on those nerdy glasses:
- Stretch your vocabulary with a ""Vocab Challenge"" puzzle or two!

But wait, there's more!
- Lots of other puzzles to choose from!
- Replay categories to beat your own high-score!
- Complete quests to get new FREE puzzles!

Forget the pen and paper - You'll never run out of puzzles with WORD SEARCH PUZZLES! 

WARNING: Playing this game may challenge your brain and improve your word power :)",,,,,,,,
20087,11,Real Time Strategy (RTS),13,Simulator,15,Strategy,AVP: Evolution,90,"Alien vs. Predator: Evolution brings together two of sci-fi/horror’s most iconic characters in a 3rd person action-shooter/melee combat title, offering a visually stunning gaming experience on the iOS and Android platforms.

With playable campaigns for both the Alien and Predator, the app offers an immersive story and vicious battles, along with character progression, upgradeable weapons, armor and abilities.",25,Hack and slash/Beat 'em up,31,Adventure,,,,
87318,,,,,,,Canasta Royale,90,,,,,,,,,
87072,,,,,,,Hobby Farm Free,90,,,,,,,,,
88891,13,Simulator,15,Strategy,,,Papa's Pancakeria HD,90,"Rise and shine with seasonal pancakes, waffles and more in Papa's Pancakeria HD!

-- ABOUT THE GAME --

After searching high and low for your lost pet, you get a surprise call that your pet was found at Papa's Pancakeria in Maple Mountain. Papa Louie has a busy schedule, but since your pet likes the restaurant so much, he's left the Pancakeria for you to run while he's gone! You'll be knee-deep in batter as you prepare fluffy pancakes, golden waffles, and warm stacks of french toast for your customers through all the seasons of the year!

Each station in the restaurant is a hands-on process, and you'll have to multi-task between all of the different stations to keep up with your orders. Pour batter onto the griddle, add mixables into the batter, and keep checking back to flip the flapjacks halfway through. Stack plates high with pancakes, syrups, and delicious toppings that change with each holiday. Add a glass of refreshing juice or a hot mug of coffee to complete the breakfast, and serve the food to your hungry customers! 

-- GAME FEATURES --

Celebrate the seasons with new holiday flavors! As the seasons change in Maple Mountain, your customers will order their pancakes, waffles, and french toast with new seasonal ingredients. You'll unlock new syrups, multiple toppings, and drinks for each holiday of the year, and your customers will love trying new flavors for a festive breakfast.

Play as Cooper hunting for his lost cat Cookie, or Prudence with her lovable dog Pickle -- or create your own custom character along with your own pet! You can also show off your holiday spirit with a massive variety of new holiday outfits and clothing now arriving on tablets. Choose unique color combinations for each item of clothing, and create your own style with millions of combinations!

Customers will occasionally bring you unique Special Recipes, which you can serve as the Daily Special in the restaurant! Each Special also has a bonus you can earn for serving a prime example of that recipe. When you serve enough Specials to master that recipe, you'll also earn a special prize!

Missing your favorite customer? Why not send them some coupons with the help of your friendly mailman, Vincent! Customers love a good deal, and will promptly arrive to order more food. Coupons are great for completing quests for Stickers and for strategically leveling up customers!

The customizable lobby is back, with new themes of furniture and decorations for each holiday of the year! Decorate the restaurant with holiday decorations and your customers won't mind waiting even longer for their food.

Play Foodini's famous Mini-Games to earn new furniture for your lobby and new clothing for your workers. You can also visit the Shop after each workday to find an extensive wardrobe of clothing, tons of furniture for your lobby, and a variety of helpful upgrades for the restaurant which you can buy with your hard-earned tips.

Papa's collection of Stickers return, which you can earn by completing a wide variety of tasks and achievements as you play. Each customer has a set of three favorite Stickers: Earn all three and you'll be rewarded with a brand-new outfit to give to that customer!

-- MORE FEATURES --

- Hands-on Pancake shop in the Papa Louie universe
- Updated and remastered for iPad
- Multi-task between cooking, building, and serving drinks
- Earn and Master 40 unique Special Recipes
- 90 colorful Stickers to earn for completing tasks
- 12 separate holidays to unlock, each with more ingredients
- Custom chefs, servers, and PETS!
- Tons of furniture and clothing to decorate your shop and workers
- Purchase shop upgrades with your earned tips
- 108 customers to serve with unique orders
- Use Stickers to unlock new outfits for your customers
- Over 75 ingredients to unlock
- 7 exciting Mini-Games to play after each workday",,,,,,,,
87568,,,,,,,PapiMelt,90,,,,,,,,,
767,11,Real Time Strategy (RTS),15,Strategy,,,Kohan: Immortal Sovereigns,89.6124865446717,"A real-time strategy game set in a fantasy world where you take on the role of an immortal known as the Kohan. Your race once ruled the world but was devastated in a series of massive cataclysms. As an immortal, you have reawakened to a new world unlike the one you once knew. Now you must come to grips with your past glory, your present hardship, and your future destiny. If you are to return your race to their rightful glory, you must solve the mystery of their destruction.",,,,,,,,
148648,12,Role-playing (RPG),,,,,Land of Heroes,85,"Fight fearless monsters, improve your skills, gather allies and explore a whole new fantasy world",,,,,,,,
87205,10,Racing,13,Simulator,,,F-Sim Space Shuttle,90,"Have you ever wondered what it’s like to land the Space Shuttle? Now you can find out. F-Sim Space Shuttle is a critically acclaimed flight simulator for iPhone, iPad and iPod touch. It simulates the Space Shuttle approach and landing in incredible detail and accuracy. We’ve tried to combine realistic flight dynamics with stunning graphics and fun game play: Each landing attempt takes just a few minutes. Our landing analysis and scoring system tells you exactly how to improve your next landing. It will make you come back and try again.",,,,,,,,
87741,10,Racing,14,Sport,,,Multi Level 5 Airport Driver,90,"Drive around a big, open environment near a realistic Airport! Discover a race track, an off-road area, a runway perfect for drifting and more! Now updated with new cars and levels!

Game features:
- Realistic airport environment
- Lots of surprises to discover
- 20 awesome cars
- 100 exciting missions
- Realistic traffic

Multi Level 5 Airport Driver is a game for every true car & racing enthusiast out there!

Drifting an airport bus on a runway? That’s only one of the exciting things awaiting you here! Dive into a huge location with lots of cool stuff to do, discover a race track, an off-road area and more!

During your time with the game you will drive amazing Sports Sars, SUVs, Luxury Limousines, Supercars, 4x4s and Airport Busses! Push them to their limits and see what you can squeeze out of them!

The huge Airport location is filled with details and exciting areas to find. There are loads of car parks and hotels in close vicinity. If you venture a little bit further, you will discover an international Race Track with an off-road area for the craziest exploits.

Want to drive safely and responsibly? Sure, that’s one of the ways to tackle the task. But you can also go wild, showing your inner automobile maniac, doing things not possible in the real world.

It’s all up to you!",,,,,,,,
